country,date,sellerName,sku_id,item_id,title,url,brand,onSaleDate,category,activePrice,totalOrder,totalGmv,currency,month,monthlyOrder,monthlyGmv,monthlyReview,model,connect_type,pixel_quality,camera_type,cpid,reviewNum,shop_is_cbt
AR,202601,,MLA1124876128,,Kitx2 Camara Seguridad Ip 1080p Motorizado Wifi Nocturna+64g,https://articulo.mercadolibre.com.ar/MLA-1124876128-kitx2-camara-seguridad-ip-1080p-motorizado-wifi-nocturna64g-_JM#origin=share&sid=share,Ezviz,20220224,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",150880.0,2,301760.0,ARS,202601,2,301760.0,0,,,,,,0,False
AR,202601,,MLA902032573,,Camara Ip Espia Wifi Foco Sensor Lente 360º Led,https://articulo.mercadolibre.com.ar/MLA-902032573-camara-ip-espia-wifi-foco-sensor-lente-360-led-_JM#origin%3Dshare%26sid%3Dshare,VR Cam,20201222,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",20114.0,1,20114.0,ARS,202601,1,20114.0,0,,,,,,0,False
AR,202601,,MLA1374972113,,Camara Ezviz H8c 360 Exterior Wifi Inteligencia Color Sirena Blanco,https://articulo.mercadolibre.com.ar/MLA-1374972113-camara-ezviz-h8c-360-exterior-wifi-inteligencia-color-sirena-blanco-_JM#origin=share&sid=share,Ezviz,20230628,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",76216.56,36,2743796.0,ARS,202601,36,2743796.0,0,,,,,,0,False
AR,202601,,MLA1198914801,,Camara De Seguridad Kit X3 Vision Nocturna Full Hd 1080p Blanco,https://articulo.mercadolibre.com.ar/MLA-1198914801-camara-de-seguridad-kit-x3-vision-nocturna-full-hd-1080p-blanco-_JM#origin=share&sid=share,Unnic,20221018,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",95949.05,1,95949.05,ARS,202601,1,95949.05,0,,,,,,0,False
AR,202601,,MLA1413019802,,Cámara De Seguridad Gadnic Domo Full Hd Con Visión Nocturna Blanco,https://articulo.mercadolibre.com.ar/MLA-1413019802-camara-de-seguridad-gadnic-domo-full-hd-con-vision-nocturna-blanco-_JM#origin=share&sid=share,Gadnic,20230509,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",31555.82,22,694228.0,ARS,202601,22,694228.0,0,,,,,,0,False
AR,202601,VSTARCAMSHOP,,MLA1109126113,Cámara de seguridad Ip VStarcam C7824WIP con resolución 1MP visión nocturna incluida,https://www.mercadolibre.com.ar/camara-de-seguridad-ip-vstarcam-c7824wip-con-resolucion-1mp-vision-nocturna-incluida/p/MLA9045542?pdp_filters=item_id%3AMLA1108957301#origin=share&sid=share&wid=MLA1108957301,VStarcam,20211020,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",44990.1,8,359920.8,ARS,202601,8,359920.8,0,,,,,,0,False
AR,202601,,MLA1131578920,,Kit 2u Cámara Vigilancia Domo Ezviz C6n Wifi Full Hd 2mp Blanco,https://articulo.mercadolibre.com.ar/MLA-1131578920-kit-2u-camara-vigilancia-domo-ezviz-c6n-wifi-full-hd-2mp-blanco-_JM#origin=share&sid=share,Ezviz,20220411,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",87560.0,1,87560.0,ARS,202601,1,87560.0,0,,,,,,0,False
AR,202601,,MLA1472144449,,Camara Wifi Imou 5mp 3k Full Color Sirena Motorizada Audio Blanco,https://articulo.mercadolibre.com.ar/MLA-1472144449-camara-wifi-imou-5mp-3k-full-color-sirena-motorizada-audio-blanco-_JM#origin=share&sid=share,Imou,20250117,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",91142.86,28,2552000.0,ARS,202601,28,2552000.0,0,,,,,,0,False
AR,202601,,MLA1140544759,,Anteojos Mini Cámara Espía Oculta Video 1080p Negro,https://articulo.mercadolibre.com.ar/MLA-1140544759-anteojos-mini-camara-espia-oculta-video-1080p-negro-_JM#origin=share&sid=share,ZDMYING,20220603,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",167499.0,4,669996.0,ARS,202601,4,669996.0,0,,,,,,0,False
AR,202601,,MLA1472073211,,Camara Wifi Imou 2k 3mp Color Luz Sirena Audio +memoria 64gb Blanco,https://articulo.mercadolibre.com.ar/MLA-1472073211-camara-wifi-imou-2k-3mp-color-luz-sirena-audio-memoria-64gb-blanco-_JM#origin=share&sid=share,Imou,20250117,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",90687.76,237,21493000.0,ARS,202601,237,21493000.0,0,,,,,,0,False
AR,202601,,MLA1396532964,,Kit X2 Cámara Domo Seguridad Wifi Gadnic Visión Nocturna Hd Blanco,https://articulo.mercadolibre.com.ar/MLA-1396532964-kit-x2-camara-domo-seguridad-wifi-gadnic-vision-nocturna-hd-blanco-_JM#origin=share&sid=share,Gadnic,20230414,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",107699.0,1,107699.0,ARS,202601,1,107699.0,0,,,,,,0,False
AR,202601,,MLA648156987,,Cámara De Seguridad Ip Wifi Gadnic Full Hd Nocturna Unico,https://articulo.mercadolibre.com.ar/MLA-648156987-camara-de-seguridad-ip-wifi-gadnic-full-hd-nocturna-unico-_JM#origin=share&sid=share,Gadnic,20161228,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",35980.58,19,683631.0,ARS,202601,19,683631.0,0,,,,,,0,False
AR,202601,,MLA1436058442,,Cámara De Seguridad Ip Wifi Gadnic Domo Full Hd Motorizada Blanco,https://articulo.mercadolibre.com.ar/MLA-1436058442-camara-de-seguridad-ip-wifi-gadnic-domo-full-hd-motorizada-blanco-_JM#origin=share&sid=share,Gadnic,20230621,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",56099.0,3,168297.0,ARS,202601,3,168297.0,0,,,,,,0,False
AR,202601,,MLA1398836431,,Cámara De Seguridad Con Lente Dual Detección De Movimiento Negro,https://articulo.mercadolibre.com.ar/MLA-1398836431-camara-de-seguridad-con-lente-dual-deteccion-de-movimiento-negro-_JM#origin=share&sid=share,Gadnic,20231212,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",69735.08,7,488145.56,ARS,202601,7,488145.56,0,,,,,,0,False
AR,202601,,MLA660260308,,Kit 4 Camaras Ip Seguridad Full Hd Dvr Vision Nocturna Cctv Negro Unico,https://articulo.mercadolibre.com.ar/MLA-660260308-kit-4-camaras-ip-seguridad-full-hd-dvr-vision-nocturna-cctv-negro-unico-_JM#origin=share&sid=share,Gadnic,20170330,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",209490.33,3,628471.0,ARS,202601,3,628471.0,0,,,,,,0,False
AR,202601,,MLA908151012,,Camara Ip Dahua 2mp 2.8mm Ir 30mts. H265. Exterior Blanco,https://articulo.mercadolibre.com.ar/MLA-908151012-camara-ip-dahua-2mp-28mm-ir-30mts-h265-exterior-blanco-_JM#origin=share&sid=share,Dahua,20210212,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",89439.39,2,178878.78,ARS,202601,2,178878.78,0,,,,,,0,False
AR,202601,,MLA684465056,,Domo Cámara Falsa Simula Seguridad Solar C/baterías Led Rojo,https://articulo.mercadolibre.com.ar/MLA-684465056-domo-camara-falsa-simula-seguridad-solar-cbaterias-led-rojo-_JM#origin=share&sid=share,D.S.,20170923,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",38446.8,3,115340.40000000001,ARS,202601,3,115340.40000000001,0,,,,,,0,False
AR,202601,,MLA2062034162,,Camara Ezviz Wifi 2k Doble Lente Exterior H90 Color Audio Ia Blanco,https://articulo.mercadolibre.com.ar/MLA-2062034162-camara-ezviz-wifi-2k-doble-lente-exterior-h90-color-audio-ia-blanco-_JM#origin=share&sid=share,Ezviz,20250424,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",209000.0,3,627000.0,ARS,202601,3,627000.0,0,,,,,,0,False
AR,202601,,MLA810532415,,Kit 3 Camaras Seguridad Ip Wifi P2p Full Hd Vision Nocturna Blanco,https://articulo.mercadolibre.com.ar/MLA-810532415-kit-3-camaras-seguridad-ip-wifi-p2p-full-hd-vision-nocturna-blanco-_JM#origin=share&sid=share,Gadnic,20190821,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",137149.0,2,274298.0,ARS,202601,2,274298.0,0,,,,,,0,False
AR,202601,,MLA1135166032,,Cámara Vigilancia Gadnic Bullet Hd 720p Ip67 Nocturna Blanco,https://articulo.mercadolibre.com.ar/MLA-1135166032-camara-vigilancia-gadnic-bullet-hd-720p-ip67-nocturna-blanco-_JM#origin=share&sid=share,Gadnic,20220502,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",29999.0,1,29999.0,ARS,202601,1,29999.0,0,,,,,,0,False
AR,202601,,MLA778070408,,Kit Seguridad Dvr Full Hd 4 Camaras Hd Exterior + Disco 1tb Blanco,https://articulo.mercadolibre.com.ar/MLA-778070408-kit-seguridad-dvr-full-hd-4-camaras-hd-exterior-disco-1tb-blanco-_JM#origin=share&sid=share,CCTV,20190327,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",249990.0,6,1499940.0,ARS,202601,6,1499940.0,0,,,,,,0,False
AR,202601,,MLA824162958,,Camara Fuente 12v 2amp Camaras Minidomo Bullet Tiras Leds Negro,https://articulo.mercadolibre.com.ar/MLA-824162958-camara-fuente-12v-2amp-camaras-minidomo-bullet-tiras-leds-negro-_JM#origin=share&sid=share,Ofgold,20191107,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",6433.08,13,83630.0,ARS,202601,13,83630.0,0,,,,,,0,False
AR,202601,,MLA691332138,,Camara Seguridad Inalambrica Ip Wifi P2p Motorizada Hd Blanco,https://articulo.mercadolibre.com.ar/MLA-691332138-camara-seguridad-inalambrica-ip-wifi-p2p-motorizada-hd-blanco-_JM#origin=share&sid=share,ST Smart Tech,20171108,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",42139.0,2,84278.0,ARS,202601,2,84278.0,0,,,,,,0,False
AR,202601,,MLA897113273,,Camara Falsa Vigilancia Apariencia Real Prevenga + Pilas  Fz Gris Oscuro,https://articulo.mercadolibre.com.ar/MLA-897113273-camara-falsa-vigilancia-apariencia-real-prevenga-pilas-fz-gris-oscuro-_JM#origin=share&sid=share,RL,20201113,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",17271.25,12,207255.0,ARS,202601,12,207255.0,0,,,,,,0,False
AR,202601,,MLA1429894980,,Cámara De Seguridad Gadnic Hogar Foco Vision Nocturna 3mp Hd Blanco,https://articulo.mercadolibre.com.ar/MLA-1429894980-camara-de-seguridad-gadnic-hogar-foco-vision-nocturna-3mp-hd-blanco-_JM#origin=share&sid=share,Gadnic,20230607,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",29799.0,8,238392.0,ARS,202601,8,238392.0,0,,,,,,0,False
AR,202601,,MLA691332141,,Camara Seguridad Inalambrica Ip Wifi P2p Motorizada Hd Blanco,https://articulo.mercadolibre.com.ar/MLA-691332141-camara-seguridad-inalambrica-ip-wifi-p2p-motorizada-hd-blanco-_JM#origin=share&sid=share,ST Smart Tech,20171108,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",41682.33,3,125047.0,ARS,202601,3,125047.0,0,,,,,,0,False
AR,202601,,MLA1373165575,,Kit X2 Camaras De Seguridad Vision Nocturna Gadnic Full Hd Blanco,https://articulo.mercadolibre.com.ar/MLA-1373165575-kit-x2-camaras-de-seguridad-vision-nocturna-gadnic-full-hd-blanco-_JM#origin=share&sid=share,Gadnic,20230613,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",85599.0,51,4365549.0,ARS,202601,51,4365549.0,0,,,,,,0,False
AR,202601,,MLA580020037,,Kit Seguridad Dahua Cctv Dvr 8ch + 4 Camara Full Color + 1tb Blanco,https://articulo.mercadolibre.com.ar/MLA-580020037-kit-seguridad-dahua-cctv-dvr-8ch-4-camara-full-color-1tb-blanco-_JM#origin=share&sid=share,Dahua,20210626,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",399413.44,18,7189442.0,ARS,202601,18,7189442.0,0,,,,,,0,False
AR,202601,,MLA1100668891,,Camara Domo Seguridad Ip P2p Full Hd Wifi Vision Nocturna Blanco,https://articulo.mercadolibre.com.ar/MLA-1100668891-camara-domo-seguridad-ip-p2p-full-hd-wifi-vision-nocturna-blanco-_JM#origin=share&sid=share,Gadnic,20210831,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",60799.0,18,1094382.0,ARS,202601,18,1094382.0,0,,,,,,0,False
AR,202601,,MLA2613180778,,Cámara Espía Seisa Ipc-nx11 Wi-fi Negra 1080p Negro,https://articulo.mercadolibre.com.ar/MLA-2613180778-camara-espia-seisa-ipc-nx11-wi-fi-negra-1080p-negro-_JM#origin%3Dshare%26sid%3Dshare,Seisa,20251129,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",18020.0,1,18020.0,ARS,202601,1,18020.0,0,,,,,,0,False
AR,202601,,MLA616525488,,Camara Infrarroja 2mp Hd 1080p Cctv Domo Interior Hikvision Seguridad Gran Angular Blanco,https://articulo.mercadolibre.com.ar/MLA-616525488-camara-infrarroja-2mp-hd-1080p-cctv-domo-interior-hikvision-seguridad-gran-angular-blanco-_JM#origin=share&sid=share,Hikvision,20160414,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",37171.12,26,966449.0,ARS,202601,26,966449.0,0,,,,,,0,False
AR,202601,,MLA660205637,,Kit 4 Camaras Seguridad Ip Cctv Dvr Hd Hdmi Disco Rigido 1tb Blanco Unico,https://articulo.mercadolibre.com.ar/MLA-660205637-kit-4-camaras-seguridad-ip-cctv-dvr-hd-hdmi-disco-rigido-1tb-blanco-unico-_JM#origin=share&sid=share,Gadnic,20170330,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",281904.0,1,281904.0,ARS,202601,1,281904.0,0,,,,,,0,False
AR,202601,,MLA829877592,,Camara Ip Wifi Only Robotizada Con Autotracking Blanco,https://articulo.mercadolibre.com.ar/MLA-829877592-camara-ip-wifi-only-robotizada-con-autotracking-blanco-_JM#origin=share&sid=share,Melech,20191211,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",27600.0,2,55200.0,ARS,202601,2,55200.0,0,,,,,,0,False
AR,202601,,MLA764744988,,Camara Espia Mini Oculta Anteojo Hd Seguridad Vigilancia Negro,https://articulo.mercadolibre.com.ar/MLA-764744988-camara-espia-mini-oculta-anteojo-hd-seguridad-vigilancia-negro-_JM#origin=share&sid=share,Newvision,20190103,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",74989.0,3,224967.0,ARS,202601,3,224967.0,0,,,,,,0,False
AR,202601,,MLA730903314,,Kit 8 Camaras Seguridad Ip Hd Infrarroja Interior Exterior Blanco Unico,https://articulo.mercadolibre.com.ar/MLA-730903314-kit-8-camaras-seguridad-ip-hd-infrarroja-interior-exterior-blanco-unico-_JM#origin=share&sid=share,Gadnic,20180611,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",281999.0,2,563998.0,ARS,202601,2,563998.0,0,,,,,,0,False
AR,202601,,MLA1113096074,,Kit X3 Camaras De Seguridad Wifi Ip Gadnic Full Hd 1080p Blanco,https://articulo.mercadolibre.com.ar/MLA-1113096074-kit-x3-camaras-de-seguridad-wifi-ip-gadnic-full-hd-1080p-blanco-_JM#origin=share&sid=share,Gadnic,20211119,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",157249.0,2,314498.0,ARS,202601,2,314498.0,0,,,,,,0,False
AR,202601,,MLA1106736649,,Kit 4 Camara Seguridad Ezviz C6n Ip Wifi 1080p Motorizado Blanco,https://articulo.mercadolibre.com.ar/MLA-1106736649-kit-4-camara-seguridad-ezviz-c6n-ip-wifi-1080p-motorizado-blanco-_JM#origin=share&sid=share,Ezviz,20211005,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",179615.38,26,4670000.0,ARS,202601,26,4670000.0,0,,,,,,0,False
AR,202601,,MLA692314308,,Jaula Para Camaras De Seguridad 20x20x20cm Negra Negro,https://articulo.mercadolibre.com.ar/MLA-692314308-jaula-para-camaras-de-seguridad-20x20x20cm-negra-negro-_JM#origin=share&sid=share,Ofgold,20171115,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",10875.0,71,772125.0,ARS,202601,71,772125.0,0,,,,,,0,False
AR,202601,,MLA646722702,,Cámara Domo Motorizada Gadnic P2p Full Hd Wi-fi Seguridad Blanco,https://articulo.mercadolibre.com.ar/MLA-646722702-camara-domo-motorizada-gadnic-p2p-full-hd-wi-fi-seguridad-blanco-_JM#origin=share&sid=share,Gadnic,20161216,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",109999.0,4,439996.0,ARS,202601,4,439996.0,0,,,,,,0,False
AR,202601,,MLA1100657995,,Cámara De Seguridad Ip Wifi Gadnic Full Hd Interior Exterior Blanco,https://articulo.mercadolibre.com.ar/MLA-1100657995-camara-de-seguridad-ip-wifi-gadnic-full-hd-interior-exterior-blanco-_JM#origin=share&sid=share,Gadnic,20210831,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",61099.0,11,672089.0,ARS,202601,11,672089.0,0,,,,,,0,False
AR,202601,,MLA1542207128,,Camara De Seguridad Wifi Con Panel Solar Y Alarma Con Sonido Blanco,https://articulo.mercadolibre.com.ar/MLA-1542207128-camara-de-seguridad-wifi-con-panel-solar-y-alarma-con-sonido-blanco-_JM#origin=share&sid=share,Genérica,20231020,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",110964.75,5,554823.75,ARS,202601,5,554823.75,0,,,,,,0,False
AR,202601,,MLA659808010,,Camara Seguridad Hikvision Domo Hd 720p Cctv Ir 20m Interior Blanco,https://articulo.mercadolibre.com.ar/MLA-659808010-camara-seguridad-hikvision-domo-hd-720p-cctv-ir-20m-interior-blanco-_JM#origin=share&sid=share,Hikvision,20170327,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",21000.0,18,378000.0,ARS,202601,18,378000.0,0,,,,,,0,False
AR,202601,,MLA1452765459,,Detector De Cámara Rf Anti Espía Gps Micrófono K18 Seguridad Negro,https://articulo.mercadolibre.com.ar/MLA-1452765459-detector-de-camara-rf-anti-espia-gps-microfono-k18-seguridad-negro-_JM#origin=share&sid=share,qzt,20240929,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",110050.0,2,220100.0,ARS,202601,2,220100.0,0,,,,,,0,False
AR,202601,,MLA726402209,,Gabinete Camara Seguridad Antivandálico Color Housing Bullet,https://articulo.mercadolibre.com.ar/MLA-726402209-gabinete-camara-seguridad-antivandalico-color-housing-bullet-_JM#origin=share&sid=share,RG Electrocomponentes,20180521,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",9775.0,3,29325.0,ARS,202601,3,29325.0,0,,,,,,0,False
AR,202601,,MLA908198868,,Combo Camara Seguridad Gadnic X2 Inalambrica Ip Wifi Full Hd Blanco Unico,https://articulo.mercadolibre.com.ar/MLA-908198868-combo-camara-seguridad-gadnic-x2-inalambrica-ip-wifi-full-hd-blanco-unico-_JM#origin=share&sid=share,Gadnic,20210212,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",93877.57,7,657143.0,ARS,202601,7,657143.0,0,,,,,,0,False
AR,202601,,MLA644692690,,Kit Seguridad Hikvision Dvr 4ch + 4 Cámaras 2mp 1080p +disco,https://articulo.mercadolibre.com.ar/MLA-644692690-kit-seguridad-hikvision-dvr-4ch-4-camaras-2mp-1080p-disco-_JM#origin=share&sid=share,Hikvision,20161129,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",413579.0,1,413579.0,ARS,202601,1,413579.0,0,,,,,,0,False
AR,202601,,MLA2203755224,,Anteojos Con Mini Cámara Espía Modelo 2025 Full Hd Negro,https://articulo.mercadolibre.com.ar/MLA-2203755224-anteojos-con-mini-camara-espia-modelo-2025-full-hd-negro-_JM#origin=share&sid=share,El Gaucho Tech,20250728,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",189999.05,1,189999.05,ARS,202601,1,189999.05,0,,,,,,0,False
AR,202601,,,MLA2573407598,Mini Cámara Espía IP A9 WiFi Full HD Visión Nocturna Interior,https://www.mercadolibre.com.ar/mini-camara-espia-ip-a9-wifi-full-hd-vision-nocturna-interior/p/MLA28451368?pdp_filters=item_id%3AMLA2573407598#origin=share&sid=share&wid=MLA2573407598,Ip,,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",24999.0,10,249990.0,ARS,202601,10,249990.0,0,,,,,,0,False
AR,202601,,MLA1449313651,,Camara Hikvision 1080p Full Hd Colorvu Audio Exterior Cctv Blanco,https://articulo.mercadolibre.com.ar/MLA-1449313651-camara-hikvision-1080p-full-hd-colorvu-audio-exterior-cctv-blanco-_JM#origin%3Dshare%26sid%3Dshare,Hikvision,20240910,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",457400.0,1,457400.0,ARS,202601,1,457400.0,0,,,,,,0,False
AR,202601,,MLA1457516115,,Kit 2 Cámaras Ip Wifi Imou Cruiser Se+ 2mp Full Color Audio Blanco,https://articulo.mercadolibre.com.ar/MLA-1457516115-kit-2-camaras-ip-wifi-imou-cruiser-se-2mp-full-color-audio-blanco-_JM#origin%3Dshare%26sid%3Dshare,Imou,20241028,"{'cat_1': 'Hogar, Muebles y Jardín', 'cat_2': 'Seguridad para el Hogar', 'cat_3': 'Sistemas de Monitoreo', 'cat_4': 'Cámaras de Seguridad'}",168052.5,1,168052.5,ARS,202601,1,168052.5,0,,,,,,0,False
